id,create_at,text,user_name,user_description,user_followers_count,user_friends_count,state,county,city
1312151824921575424,2020-10-02T22:05:48.000Z,Trump got COVID I don’t wish him death but I don’t wish him well,cruzthesecond9,was good.,399,397,Texas,Travis,Austin
1312158174535798785,2020-10-02T22:31:02.000Z,Join this #PayPerView event coming to you almost LIVE via @Twitter & @tiktok_us promoting #PublicHealth #COVID #Awareness & #VaccinesWorkFeel free to join us too!#AAP2020#ScienceToGuideUs,DrToddWo,Pediatrician Lact-Consult Play Advocate Early Child Investment. CEO: @KidsPlusPgh BF Center Pgh @NBfCenter. Play-Work-Create Sleep [Repeat],4108,3199,Pennsylvania,Allegheny,Pittsburgh
1312165698915819520,2020-10-02T23:00:56.000Z,@IvankaTrump Do you really pray Ivanka?Remember THE 208K DEAD FROM COVID in your prayers.,CLElover312,BrownsBacker. Lover of all things #CLE. Made in The 216. Step backrelax. Nobody gets out alive. What a wonderful world. Don't call me Liz.,847,2977,Ohio,Cuyahoga,Euclid
1312175510646996992,2020-10-02T23:39:55.000Z,With all the lies #Trump and his administration has told i can’t help but wonder if this is true he really has COVID-19 or is it a distraction. He’s had a rough few days so maybe trying to get some sympathy and distract. This is what happens when you are a liar.,smgunn,Black Lives Matter!,25,104,Massachusetts,Suffolk,Boston
1312187371195047938,2020-10-03T00:27:03.000Z,MSNBC host asks Pelosi if she's been contacted about 'continuity of government' after Trump's COVID diagnosishttps://t.co/JUZDR7wWY3,louis122757,Americans Resistance to BS! See it & Confront it! #MAGA,2705,4728,Minnesota,St. Louis,Duluth
1312199562187087874,2020-10-03T01:15:29.000Z,Having Covid for weeks was a rollercoaster ride to hell.One day I felt better. Next day I couldn’t breathe w/ high fever. Next day I’d be hallucinating. My heart rate was INSANE.Two weeks in I called an ambulance & they refused to take me out of fear for their own safety.,TheHorrorStar,He/Him/His 🏳️‍🌈 #blacklivesmatter,1264,1263,Pennsylvania,Philadelphia,Philadelphia
1312209330163261440,2020-10-03T01:54:18.000Z,Remember at the ballot one candidate wore a mask one said we didn't by need it it's stupid. One cares about all Americans one only cares about his own voters. One candidate exposed others to covid and stayed silent one wished the other a speedy recovery #VoteBidenHarris2020,rychemom,Mother grandmother wife of disabled vet i stand for our great country believer in truth honor and freedom above all NO DM please NO LIST I VET EVERYONE,9484,9763,Washington,Grays Harbor,Central Park
1312217420476669952,2020-10-03T02:26:27.000Z,Conway admitting she has COVID-19 after her daughter announced it on Tiktok is pure distilled 2020,MarkRavina,Prof of History @ UT Austin early-modern Japan digital humanities and R Beethoven and Janacek anchovies bike commuter rye bread rye whiskey wry humor,665,166,Texas,Travis,Austin
1312228844611481600,2020-10-03T03:11:51.000Z,Please heal President Trump and Melanie from Covid soon. In Jesus name amen.🙏🙏🙏,gloriap19293987,Love being a mom of 4 and gramma of 6. Huge Cub fan! Love to cruise with my sisters and read lots of mysteries in my spare time.,342,100,Illinois,Kendall,Oswego
1312238514147340288,2020-10-03T03:50:16.000Z,"@brenta63 I just googled her. Apparently she's not happy with her diminished role. Calls the covid response ""nightmarish"". 😛 Yep sucks To be her 😃",sandi_inc,What I want for myself I want for everybody'Golden Rule' Jones🌿Instigator of social experiences! Wine lover 🍷,4567,4475,Minnesota,Scott,Prior Lake
1312249120988573698,2020-10-03T04:32:25.000Z,Moving to DC in a few days I can’t wait for all this Covid stuff to be over. I wanna take my kids to see another baseball game. I was a big Montreal Expos (Vlad Guerrero) fan in the 90’s so I guess it’s acceptable to watch the Washington Nationals with my daughters. #DC #MLB,ChefMRodriguez,A chef and father to twins when I’m awake. Tomb Raider Food Plater Cheese Grater & Stock Trader when I’m not.,7,113,New York,Kings,Brooklyn
1312285595259949056,2020-10-03T06:57:21.000Z,I literally do not care about any of this so please Twitter...STOPPP SHOWING ME COVID SHIT,melaniew427,🏡: NJ,109,100,California,San Diego,Oceanside
1312347120536489984,2020-10-03T11:01:50.000Z,@mssenator @lulu742 @marceelias Your mom is a rock star! So great that she beat COVID at 92 while living in a nursing home. My dad is 90 & beat COVID too. 5 days in the hospital where he received great care (oxygen IV fluids Vit D) really helped.We’re also a family of Democrats. Dad will vote early in N.M.,MARYANNBROWNMFT,Licensed Marriage & Family Therapist •In-office & FaceTime sessions for Depression Adult ADHD Women's Issues LGBTQ Issues *Artists and LGBTQ Communities,710,1967,California,Orange,Westminster
1312379922808274949,2020-10-03T13:12:11.000Z,They all end with this “maybe the real journey was the covid we contracted along the way” that undercuts how pointless it is. https://t.co/ZogQWWzO65,JoshuaMellin,Chicago-based writer & photographer | Contributor @CNNTravel @floodmagazine & others | Published @RollingStone @nytimes etc. | http://instagram.com/joshuamellin,3021,1076,Illinois,Cook,Chicago
1312392467690512384,2020-10-03T14:02:02.000Z,With Trump hospitalized more Covid cases emerge in White House and campaignhttps://t.co/4Eccqfte4w,Steadyruncho123,Interpreter (bilingual) English to Korean / Korean to English,1047,3096,Maryland,Montgomery,Olney
1312407894160273409,2020-10-03T15:03:19.000Z,@Monaheart1229 Does Senator Scott think testing positive equals NO COVID? How stupid is he?,JoAnneMiddaugh1,Social Worker MSW LICSW water media artist. Union member #Bernie2020,404,299,Minnesota,Hennepin,Minneapolis
1312416078782320642,2020-10-03T15:35:51.000Z,CNN: Trump's campaign manager tests positive for Covid-19.https://t.co/j3czRKSIh3via @GoogleNews,DeidreEversull,Off beat warpped views on life. Brain cancer & H1N1 survivor. Fighting the C battle again. #cancersucks #resistance #WomenRights #TrumpIsAFraud,3286,3776,California,San Luis Obispo,Los Osos
1312422239736934400,2020-10-03T16:00:20.000Z,🦀 🦀 🦀 🦀 🦀 🦀 🦀 🦀 🦀they’re celebrating Tr*mp’s Covid diagnosis https://t.co/mE62QU1gLd,Andres__504,Are you willing to fight for someone you don't know? (he him) UNT2? 🇭🇳⚜️,365,544,Texas,Dallas,Dallas
1312428052970905602,2020-10-03T16:23:26.000Z,Covid got Cam Newton too...😮,MidwestManmyth,#Twitterholic #SpursNation #WhoDatNation #BVM #SaintsFan #ScrewedUpMidwestern #TexasBorn #SpursTwitterGang #AllSpursEverything,256,1000,Iowa,Polk,Des Moines
1312435437340774413,2020-10-03T16:52:46.000Z,ROGER SIMON: Why Trump Contracting COVID-19 Will Reelect Him.On the surface Biden is rather like … https://t.co/cwNK3VlYQP,sophiatseliem,null,180,287,California,Los Angeles,Los Angeles
1312443528216150016,2020-10-03T17:24:55.000Z,I hope every senator house member and cabinet member dies of covid,bulbouscorm,Partisanship is shielding your faves from critique.,115,814,Oregon,Lane,Eugene
1312454712822657024,2020-10-03T18:09:22.000Z,It’s been 22 days since I got covid and I still almost pass out trying to do stuff lmao how do people still not wear masks 💀,Lametayzia,BA Historian//MA History May ‘21 (she/her/hers) 🇺🇸🇩🇪❤️💛🦍 #PSU #OAGAG 🌻Follow my world Twitter @KansasV4E,885,751,Missouri,Jasper,Carthage
1312464501887778816,2020-10-03T18:48:16.000Z,I had to go to the ER at 4AM for a terrifying & excruciatingly painful medical issue developed after I was infected with COVID. Second post-COVID ER trip since July for a healthy 31 y/o. My 2-mile ambulance ride is going to cost me more than Trump paid in taxes for 15 years.,rebsals,Civil rights lawyer. Past Life: Legal Aid/DOJ/UMich Law/Columbia/NOLA. Anti-racist feminist killjoy. Went viral on Bachelor Twitter once.,446,1418,Ohio,Hamilton,Cincinnati
1312476112274944000,2020-10-03T19:34:24.000Z,A golf ball skips over several inflatable donut obstacles during a mini-golf game at Edward-Maurer Field on Oct. 3 2020. The event was one of several to celebrate homecoming weekend at Wittenberg during the COVID-19 Pandemic. https://t.co/ncWnoYCLWC,tspraguephoto,Freelance Photojournalist. |The Wittenberg Torch - Photo Editor & Photojournalist.,378,1003,Ohio,Clark,Springfield
1312485897158287360,2020-10-03T20:13:17.000Z,No sadly @GopherHockey is not hosting @BSUHockey in less than four hours. Thanks for nuthin Covid! https://t.co/CU3F7ZXKnd,JessRMyers,Hockey writer for @therinklive & Forum News. Outdoorsman. Parent. Politico. Lots to unpack there. Opinions aren't mine. No idea where they're coming from.,4159,1800,Minnesota,Dakota,Inver Grove Heights
1312499722003738624,2020-10-03T21:08:13.000Z,COVID just put my best player out this week. Fantasy gods why?,jghodgkins,Fuck all the racists rapists and Donald Trump.,201,339,Arizona,Maricopa,Phoenix
1312512346233823232,2020-10-03T21:58:23.000Z,This is my therapy folks. My bliss. Be and stay blessed. Be safe in times of COVID-19. – ♫Ghost of a Rose by Blackmore's Night from #SoundHound with LiveLyrics® https://t.co/59pJDHJ0lQ,mbvukutaphiri,Music nut and news junkie. Father of four and citizen of the world. Grandpa to eight,1577,3230,California,Sacramento,Sacramento
1312524510290038787,2020-10-03T22:46:43.000Z,This COVID-19.. COULD HAVE BEEN TAKEN CARE OF BACK IN. FEB-MARCH. BUT TRUMP DID NOTHING. IF IT WAS THE OTHER WAY.. TRUMP WOULD STILL BE A BULLY A LIAR A RACISTS. TRUMP WOULD HAVE STILL A JERK😩,Jay2Martinez,Jesus Christ Is My Savior My Faith Has Got Me To Where I Am Today :),671,5001,Texas,Lubbock,Lubbock
1312540619286478853,2020-10-03T23:50:44.000Z,So when you say that “as a leader you have to confront problems” are you talking about the time you hid the seriousness of COVID from us so as to not cause a panic? Real good confronting Don,thebengiuliana,I can’t sing dance or act but every show needs an audience member too | 🌈 ♊️🦈,243,357,New York,New York,Manhattan
1312553363460878338,2020-10-04T00:41:22.000Z,So @realDonaldTrump FAKED HIS OWN COVID-19 TO SHOW PEOPLE THE VACCINE HE PROMISED US WORKS EVEN THOUGH ITS NOT PROPERLY TESTED AND EXTREMELY DANGEROUS TO USE PRIOR COMPLETING TESTS IN MID 2021 TO HELP HIM TO FALSIFY IT TO THE PEOPLE AND CLAIM HE IS THE MESSIAH & VOTE FOR HIM,Lizbeth528,.🌊🏳️‍🌈🇨🇴 🇵🇷 Love President Obama🇺🇸🌹 Always #VoteBlue🌊 2020! #NEVERTRUMP! #RESIST Peace symbol ☮️🕊️ Love books🌊 LGBTQRainbow🏳️‍🌈Love Fairytales🦄,950,947,Arizona,Pima,Casas Adobes
1312571116960047105,2020-10-04T01:51:55.000Z,@pastormarkburns @realDonaldTrump Pastor man COVID 19 is spread when you disregard science. No masks & no social distancing + infected person = super spreader. As a man of God you of all people should not be sending out messages of hate and division.,gotowash45,I value democracy & fear autocracy. I love animals. I despise DJT. R’s deny facts. Vote Blue - all of our lives depend on it.,3000,3531,New York,New York,Manhattan
1312590391871508480,2020-10-04T03:08:30.000Z,@kneelknurd @courtlyb I said the same thing about it. I said “I fought covid at home why can’t he?” 😂,SariMClary,be a nice humanbut take no shit.,200,490,West Virginia,Cabell,Huntington
1312614365414281217,2020-10-04T04:43:46.000Z,At least 24 states are now reporting more new Covid-19 cases than they did a week ago@TIME @KamalaHarris @JohnsHopkinshttps://t.co/8Kw8rwh1cu,adamglick27,null,565,4311,New York,Suffolk,Deer Park
1312635369138069505,2020-10-04T06:07:14.000Z,@Okie_Resister @midwestmomts You test negative until you test positive. That is why you are supposed to quarantine for at least 10 days when you have been exposed. He is another Super spreader. He went to tribal leader's knowing he had been exposed. If even one person dies in that tribe from Covid-19.😠,NormaOw32664794,Fed up Grandma#BLM #VoteBiden2020proud resistor#TrumpVirus#VoteBlueDownBallot#StandWithLGBTQ # StupidIsAsStupidDoes,1046,1353,Texas,Galveston,Texas City
1312713684553211904,2020-10-04T11:18:26.000Z,I wear a mask into patient rooms where they — including 4-5 COVID+ patients — don’t. So “your mask doesn’t protect you” is also a lie. Healthcare workers disprove that. But the bigger thing is hand washing/sanitizing and not touching your face. Not masks.,RantyAmyCurtis,RN Mom Catholic Nerd. Smart & rarely annoying. I love @patriot_jd4 my blessing & miracle. A brand new start a palate cleanse as fresh as lime sorbet.,13019,8181,Wisconsin,Milwaukee,Milwaukee
1312741617032400897,2020-10-04T13:09:25.000Z,@pranksta06 Wilson was 100 years ago and Reagan didn’t have the flu. My point is that people need to stop thinking COVID is just the flu. Trump being admitted to a hospital days after getting it proves that.,SoDakDoogie,Husband father software developer author nerd. Author of four self-published books latest one is Devil’s Realm! (I RT all dog pics-we need them right now),1206,689,South Dakota,Minnehaha,Sioux Falls
1312762412198694914,2020-10-04T14:32:03.000Z,A choice between Biden who has followed every guideline put out regarding COVID and Trump who has disregarded guidelines mocked people following them and turned the Rose Garden into a superspreader like Bubba's July 4 party. Only one of them is in the hospital with COVID.,BassBassriley,Resist|Biden-Harris|Black Lives Matter|Trump is a Murderer|Sober-Recovery works|He/him/his|Warren Democrat|Progressive Christianish|Pro ANTIFA|#FBR,1894,2393,Pennsylvania,Allegheny,Fox Chapel
1312779736888741888,2020-10-04T15:40:54.000Z,Definitely been being pandemically irresponsible this weekend Covid test appointment is today 🤷🏾‍♂️,_MateoMontana_,Well pardon me my nigga isn’t this the life you said that you wanted? 1906 IG: *same as twitter*,2229,1029,California,Los Angeles,Santa Monica
1312796839167418369,2020-10-04T16:48:51.000Z,Remdisivar is & Dexamethasone are only used for severe cases of Covid. It is possible that they were given trump as preventative. This would set up a new drug protocol for Covid treatment for rich people.,bg96bg,I enjoy ComedyInspirational Biographies & British TV #Resistance #BlueWave,798,2351,California,San Francisco,San Francisco
1312816459790331904,2020-10-04T18:06:49.000Z,@jdcmedlock Many right-wingers I’ve met are like “Dems should not have nominated someone so far left as Biden -but I’d probably vote Tulsi over Trump due to COVID incompetence” and I’m like “...Tulsi’s professed economic policy positions are closer to Sanders than even Warren”,Robert_t_Orr,Policy Associate at Niskanen Center. Mostly welfare healthcare and labor market policy.,926,790,Virginia,Arlington,Arlington
1312836559587151873,2020-10-04T19:26:41.000Z,Y’all remember that one time I gave trump COVID?,thesaucedon_,Yo Girl Fav Trapper 💸. 👇🏽,738,623,Florida,Miami-Dade,Cutler Bay
1312849918084616192,2020-10-04T20:19:46.000Z,@emmatheprez @BernieSanders We cant trust a president who lies as much as trump he even lied about covid calling it a hoax and fakes having it at the expense of the us taxpayer and so far biden has been truthfull cant say the same about donald....sorry not sorry #Biden2020,MikeArma,my vote is for 🌊BIDEN🌊2020 and shall not be forbidden by the dimestore dictator we currently have...Biden 2020fuck you trump! if you feel the same follow!,2707,2996,Colorado,Denver,Denver
1312866857574117376,2020-10-04T21:27:05.000Z,La ciudad de Nueva York solicita cerrar las actividades no esenciales en los barrios con brotes de COVID-19 https://t.co/zAftsDGZ9H,redviruspr,lives in New York. Heavy Metal. Hard Rock.,28,80,New York,Queens,Queens
1312873391557357568,2020-10-04T21:53:03.000Z,@realDonaldTrump You really shouldn’t be surprise visiting anyone. You have covid-19,taramcd37,null,99,456,Massachusetts,Norfolk,Quincy
1312881936176680960,2020-10-04T22:27:00.000Z,@SVNewsAlerts I want to know why no one else with covid can leave for 14 days mask or not and where their treatment is the “liquid cocktail” since it obviously a cure,SCS929,Wife Dog Mom Daughter Sister Friend Teacher BeachBody Coach! Flyers Ravens and Yankees are my teams!,30,539,Maryland,Harford,Bel Air North
1312894075272601606,2020-10-04T23:15:14.000Z,@Waitwha85766617 Because he's been schooled and now he's a Covid expert And he knows more about covid than anyone in the world 🤣🤣,ladox55,Artist musician cat mom to 2 short furry clowns. Other complexities too numerous to name. Fmr New Yorker LES East Harlem & the Bronx.,68,367,Ohio,Clermont,Mount Carmel
1312903742681952256,2020-10-04T23:53:39.000Z,Covid needs to fucking go away. I’ve been working doubles for 6months I’m fucking tired already,MrSoloDolo_203,I’m on a pursuit of happiness and I know everything that shine ain’t always gonna be gold 🥀✨,177,266,Connecticut,New Haven,Meriden
1312920377841061888,2020-10-05T00:59:45.000Z,Because there are those who wish they could walk/run......because I can.....because we will never forget..... because COVID can’t stop us.... @okcmarathon #okcmemorialmarathon #RUNtoREMEMBER https://t.co/Ou4qZixiz8,TRehanek,It's all because of Jesus I'm alive!,316,428,Oklahoma,Rogers,Claremore
1312932588793802752,2020-10-05T01:48:16.000Z,I guess he still doesn’t take Covid serious,Emjaycee_,CNA & License Cosmetologist✨ Owner of @castlehairess,695,665,Indiana,Marion,Lawrence
1312949947600338944,2020-10-05T02:57:15.000Z,@BBCWorld @BBCJonSopel In a hermetically sealed vehicle created to repel possible chemical attacks this being exposed secret service agents to COVID-19 in an environment equal to a lab. They sign up to protect the President with their very lives but I don't think this is what they had in mind.,aTXqtp2t,All human beings are EQUAL. it would be BORING if there weren't different variations of us. She/her/hers/ella.,1302,4524,Texas,Hays,San Marcos
1312966028071260160,2020-10-05T04:01:09.000Z,Honestly though.. been seeing people ask for this next event since covid started.,Captain_Whaley,Whaley // Wubs of all kinds // MN Wakaan // DDD // Deep Dub Dad // 140 // L&H Entertainment Hunter@lhentertainmentmn.comJake@lhentertainmentmn.com,496,411,Minnesota,Anoka,Anoka
1312993472056451072,2020-10-05T05:50:12.000Z,@MatthewStover7 @DrPhillipsMD There is NO VACCINATION for Covid yet,AudreThomas,Grandma mom sister friend.,11,96,Washington,Clark,Vancouver
1313060029059280896,2020-10-05T10:14:41.000Z,"Will he go ""home"" today? After his drive spreading the desease to all in the halls of the hospotal and tne driver of the car?COVID has gone TO THE BRAIN!",frandunn71,retired real estate agent,651,105,Rhode Island,Kent,Warwick
1313093822369456136,2020-10-05T12:28:58.000Z,#COVID19 news in the world of sports: The #Titans  have zero COVID-19 positive tests today. If there’s two more days on zero positives they can re-open their facility Wednesday. #NFL,theatlantavoice,Atlanta’s African American-owned and operated weekly newspaper founded in 1966. Be Seen. Be Heard. Click our Many Link to see local Atlanta stories.,3930,1740,Georgia,Fulton,Atlanta
1313119342066831360,2020-10-05T14:10:22.000Z,@LGPena @TeamTrump TRump & Pence had wrecked the economy by 2019Before Covid Harmful tariffs & tax cuts for billionaires TRump has never supported America - evaded the draft with bone spurs & evaded paying taxes with failed businessesat least 4 times bankrupt.TRump Impeached for abuse of power https://t.co/GWUVsnhs31,CathyJoeGPT,🇺🇸💛🌊🌊🌊 Proud Graduate of the University of Southern Mississippi Proud Mom Love my Cat Dreaming of turning MS Blue Retweet 💛Funny Cynical Kind Smart☀️,10920,10652,Mississippi,Harrison,Gulfport
1313139914943401987,2020-10-05T15:32:07.000Z,White House Press Secretary Kayleigh McEnany now positive for COVID-19 ↓,CarolineGoggin,Reporter @7News I 📧 cgoggin@whdh.com I Previously @wpri12 & @WBNG12News I PA native @penn_state grad I Stroke survivor 🧠,4464,1147,Massachusetts,Middlesex,Newton
1313148680501948417,2020-10-05T16:06:57.000Z,this bitch said the democrats gave trump covid ??? huh??? mf got covid bc he doesn’t wear a mask like the rest of us do😐,allybrownn_,that’s how the story goes. @skylarweiland10 stan,353,376,Illinois,Winnebago,Machesney Park
1313158854683758593,2020-10-05T16:47:22.000Z,4% of the worlds population 20% of the worlds Covid cases. 210000 Americans dead and an administration NOT doing their job. That simple Let that sink in.,djpaulomusic,Global DJ/Producer of Tribal & Progressive House. Former Resident at NY's VIVA/Stage 48& Work Parties. Official remixer for Madonna Bieber Cher & many others,5052,60,California,Los Angeles,West Hollywood
1313169212576210945,2020-10-05T17:28:32.000Z,Over 7M Amer currently has COVID-19 & over 209K have died because @POTUS withheld info regarding everything to do with the virus! Now he is withholding info regarding the treatment he is receiving info that could aide others! He is a selfish Narcissist SOB! KARMA is Bitch!,KathyD_Resister,I have been married to the same guy for 47+ years we have 2 great kids their honeys & 3 furbabies! 💜#VPJoeBidenForPresident2020#VoteForJoeBiden,4422,4948,Oregon,Lane,Eugene
1313180393135370240,2020-10-05T18:12:58.000Z,#DUHCDC Acknowledges Covid-19 Can Spread Via Tiny Air Particles https://t.co/AAsRfd1k1z,Expresso65,Chragnostic. This season I am a one issue voter:Get Trump and his accomplices out of office.Left of center moderate independent.,1493,2836,Texas,Dallas,Richardson
1313189810312540160,2020-10-05T18:50:23.000Z,If only those over 200k hadn’t been scared of Covid they’d still be here..🤷🏽‍♂️ #VoteHimOut,gpthe3,UF ‘97 ATL Single dadMicrobiologist guitarist and jack of all trades..” Go Gators!! 🏆🏈🏆🏀🏆⚾️🐊🐊🐊,304,3037,Georgia,Fulton,Johns Creek
1313193952170909700,2020-10-05T19:06:50.000Z,@KellyO @GeoffRBennett Because he had not been tested. He had been making everyone near him get tested. He figures if they are negative he can’t get covid.,JulieADalton,A Mom Grandma Wife Retired Information Technology Manager and Literacy Teacher. Enjoys traveling and spending time with friends and family.,7,143,Minnesota,Anoka,Columbia Heights
1313198883397279746,2020-10-05T19:26:26.000Z,Trumps doctor knows he stupid that’s why he don’t answer any questions regarding Trumps belief on Covid😂 someone asked why he didn’t drink the Clorox and his doctor LAUGHED and said I’m not gonna get into that 🤣🤣🤣💀💀💀,__alyssamichele,Virgo♍️ AAA💖 Bay✈️SD,1050,144,California,San Diego,San Diego
1313202589232660487,2020-10-05T19:41:10.000Z,I just can’t let the narrative be that Covid is nothing to fear. My wife has a “mild” case and still feels effects to this day. Have you heard about parosmia? It’s a process that distorts smell. Both Meredith and I have that. It can make certain foods smell intensely bad.,iammrmeehan,Providence born. Endicott bred. Ithaca Buffalo educated. Phoenix Philadelphia detoured Brooklyn enrichednow back in NYC! Covid survivor. Forever a Viner. 💚,757,1649,New York,New York,Manhattan
1313208370371858432,2020-10-05T20:04:08.000Z,I don’t believe he had COVID-19 he just had a mild cold,bkp264,null,356,688,Florida,Flagler,Palm Coast
1313213509165936640,2020-10-05T20:24:33.000Z,This is what I was afraid of if he ever caught it. We’ve said it before but this is 25th Amendment-level lunacy. His derangement has long been dangerous but there is no floor. The sentence “Don’t be afraid of Covid” alone is going to get people killed. https://t.co/5gOTuMAQYm,JamilSmith,Senior Writer @RollingStone and @RSPolitics. Read my essay in the new @sealpress anthology BELIEVE ME: HOW TRUSTING WOMEN CAN CHANGE THE WORLD.,301699,1268,California,Los Angeles,Los Angeles
1313219103864356866,2020-10-05T20:46:47.000Z,Had a convo about COVID w/a successful #smallbusinessowner & he definitely opened my eyes about the realities of our times. I never considered his POV so I’m gonna shut the f*** up about what biz owners should do w/their businesses.,scwilliamsatl,Recommended by 5 out of 5 Doctors | 🤘🏾 | Texas Ex | Digital Media Marketing | Opinions expressed are my own | ATL bwo TX bwo The 🌍,403,264,Georgia,Fulton,Atlanta
1313226340800376835,2020-10-05T21:15:32.000Z,@nightowlvegana @Lrihendry @FLOTUS At your weight Covid 19 will not be easy on you. REST IN PEACE.,LakehawkJh,null,214,122,Texas,Ector,Odessa
1313231576298401792,2020-10-05T21:36:21.000Z,@Montaigne01 He says most Covid deaths haven’t been attributed. That’s really his argument. No evidence at all just his a theory that he claims is a fact,TheEliKlein,Art dealer publisher New Yorker | likes ≠ endorsements | @EliKleinGallery,1432,296,New York,New York,Manhattan
1313237543408881666,2020-10-05T22:00:03.000Z,@Baphomet555666 My mom had cancer. The tumor grew & pushed her heart into her rib cage. She technically died from fluid in her lungs but if she hadn’t had cancer she wouldn’t have died that day. All those people died because of covid not some other health issue. #COVIDIOTS,zenbrarian,Twitter’s naughty yarn loving librarian. Transplanted from the north to sunny South Carolina 😚 😉#JaimeHarrison2020 #ReadADamnBook #equality #actonclimate,289,511,South Carolina,Lexington,Chapin
1313246267066195969,2020-10-05T22:34:43.000Z,Trump old af and he wants us to believe he has recovered from COVID in 2 business days...............,myentihw,TAMUC ALUM. 💍 Louisiana made.,225,164,Texas,Tarrant,Arlington
1313254122611601409,2020-10-05T23:05:56.000Z,Where do I start... the fact that you put his face on a black man’s body. The fact that the Niners lost this game. The fact that this fat ass nigga can’t even run or the fact that he’s on a sick ass cocktail of drugs right now and is under 24hr medical supervision due to Covid.,JasonMadison,just another black man caught up in the mix | Director. Producer. Artist. IG: southcentralj,2470,732,California,Los Angeles,Los Angeles
1313261755116613633,2020-10-05T23:36:16.000Z,THE REAL TRUTH about COVID.,overturnH8,🏳️‍🌈 • UCLA 🐻 (BA 1995) • Thoroughbreds • Once Entertainment/Ad Biz/Caretaker • #BLM #BidenHarris2020 • CASH App: $Going2DMR • RIP Mom • 📸 🏇Zenyatta,331,1615,California,San Diego,San Diego
1313267602853179392,2020-10-05T23:59:30.000Z,Ticketmaster chairman Jared Smith discusses why he’s stepping down after 17 years the future of ticketing and concerts post-COVID plus his desire to see @HawkeyeFootball this fall. https://t.co/RBJ0MHXVMQ,breakground,Senior Editor Media & Conferences Oak View Group/VenuesNow. Contributor to Pollstar. Covering the business of sports and live entertainment since 1993.,5206,499,North Carolina,Mecklenburg,Charlotte
1313275642478317568,2020-10-06T00:31:27.000Z,Maybe I’m immune. I learned a lot about Covid. I took a risk with other people’s lives but that’s what leaders do.,KellySKennedy,Managing Editor @TheWarHorseNews. Author: They Fought for Each Other. Co-Author: Fight Like a Girl. Army vet. Kidney donor. Combat ballerina.,8068,4941,Maryland,Montgomery,Bethesda
1313282183709163520,2020-10-06T00:57:26.000Z,Why am I laughing and mildly entertained by Trump’s antics? I definitely feel guilty but I loved WCW & WWF when I was a kid and dude is running the Ric Flair script after beating Covid-19 in 4 days. In the freaking WH. Unbelievable.,darjohn25,I trade Volatility & other Derivatives. My opinions are my own and definitely aren’t financial advice.,3046,561,Colorado,Douglas,Castle Rock
1313289268756963328,2020-10-06T01:25:36.000Z,@seungminkim @PhilipRucker @ToluseO @jdawsey1 When was Trump’s last negative Covid test? Was it last Wed? Was it before the debate? Was it before the Barrett Rose Garden event? Is Trump the Superspreader? #TellUsWhen!!,LesBreeding1,Les Breeding is a legislative researcher educator and political activist,30581,33636,Texas,Travis,Austin
1313298566228504576,2020-10-06T02:02:32.000Z,@hugecoconuts Omg he just canceled covid 🤣I can’t believe no one thought to just tell covid no in a stern voice.....,parralex0889,Black. They/Them. @Fusion #1 Superfan. Chill af. Official @overwatchleague superfan. #SansaStark and D&D enthusiast.,747,1190,Washington,King,Seattle
1313309171308167168,2020-10-06T02:44:41.000Z,So looking at him out gasping for air at the top of the stairs if in fact he feels younger than 20 years ago he really must have been on sick person before catching Covid!,dclanin,null,435,1153,New Hampshire,Hillsborough,Nashua
1313320275782627328,2020-10-06T03:28:48.000Z,@donwinslow I could have sworn when watching a story about the White House outbreak that Rudy's picture was included in the collage of positive for covid roundup.,dcmrd350,Weather/Nature nut. Supernatural curious. Luv chocolate/cattledogs/meteorites. Fan of musicians who sing. Mayer Urban Rock On!,16,123,Indiana,Johnson,New Whiteland
1313337106052325377,2020-10-06T04:35:41.000Z,31+ // Claudia Conway confirms/claims on TikTok she’s tested positive for Covid-19 after being exposed by her mother Kellyanne.,stribs,UX/IA/CS. Writer. Photographer. UX: Publicis Sapient/Razorfish. Faculty: SVA. Immigrant. Also @VivaImmigrants + @ItsBunk,3149,2972,New York,Kings,Brooklyn
1313372737939877889,2020-10-06T06:57:16.000Z,@realDonaldTrump COVID-19 alter mental functions . Will Trump after COVID a better president or more mean evil president. Well time will tell.,frank44h,I am a grandpa  have one grandson . Love life ! Love strong women !,9,70,Massachusetts,Norfolk,Sharon
1313436895863615488,2020-10-06T11:12:13.000Z,Mr. LaPage has died of COVID-19. He is survived by his sister Babs & will be remembered as a patron of the arts. Services will be held in the Custerdome. 🙏,CRespondiendo,lowbie tryhard,37,271,North Carolina,Iredell,Mooresville
1313457511958274050,2020-10-06T12:34:08.000Z,That makes Covid more than 12 times as deadly than the flu viruses in a year. And we're still counting!,boppersan,Activist. Progressive. Former Marine 0311/2531. Wants to end oligarchic plutocracy still ruining America,994,1990,Pennsylvania,Northampton,Wilson
1313470754982428682,2020-10-06T13:26:45.000Z,“Don’t be a afraid of Covid” @realDonaldTrump Tell that to the families & friends of the nearly 215k dead...,RandyBrockway,State Leader - TN @StandUpRepublic @SUR_Tennessee #Conservative Christian. Husband. Father. #PrinciplesFirst @AppState @WakeForest grad. @F3FranklinTN ‘Bartman’,1652,3139,Tennessee,Williamson,Franklin
